site_id,config,mode,features,n_features,n_seeds,rmse_mean,rmse_std,rmse_min,rmse_max,ss_rmse_mean,ss_rmse_std,kge_mean,kge_std,pbias_mean,pbias_std,nwm_rmse_mean,rmse_se,rmse_ci95_half_width,ss_rmse_se,ss_rmse_ci95_half_width,kge_se,kge_ci95_half_width,pbias_se,pbias_ci95_half_width
03164000,drop_soil_moisture_vwc,drop_feature,temp_c|precip_mm|doy_sin|doy_cos|month_sin|month_cos,6,3,65.8606007286313,2.1494166166455635,64.53319620571928,68.34047746307347,0.1507521767356883,0.027715923674848066,0.5918066642888393,0.033692464059517854,-6.929597174310825,5.562530789534041,77.55168623862751,1.2409662622209707,2.4322938739531024,0.016001795994512655,0.0313635201492448,0.019452353194424427,0.03812661226107188,3.21152864871306,6.294596151477598
03164000,drop_doy_cos,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_sin|month_sin|month_cos,6,3,65.87375632513773,5.071597993308547,60.19436289542729,69.95017204957138,0.1505825402371863,0.06539636001857105,0.5829109661517241,0.07393350938837855,-10.952206752648427,1.5333702529915152,77.55168623862751,2.928088466658256,5.739053394650181,0.03775660606074368,0.0740029478790576,0.04268553154751408,0.08366364183312759,0.8852917283320159,1.735171787530751
03164000,drop_temp_c,drop_feature,precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,66.02699691465934,2.3615444656384845,63.92091851481231,68.58010864398304,0.1486065601269658,0.030451232979924962,0.5684731837827152,0.056404975600778666,-13.604683424727831,3.0045171483104225,77.55168623862751,1.36343833293965,2.672339132561714,0.017581027558115688,0.03445881401390675,0.032565427846743836,0.06382823857961792,1.7346587843618693,3.3999312173492635
03164000,drop_group_soil_moisture,drop_group,temp_c|precip_mm|doy_sin|doy_cos|month_sin|month_cos,6,3,66.08726090079945,2.0472802547064113,64.34128376031343,68.34047746307347,0.1478294785564285,0.026398913473098553,0.5717108783737616,0.04691407335673419,-8.782637702261509,3.8762463561707006,77.55168623862751,1.1819978061613523,2.3167157000762506,0.01524141980000709,0.029873182808013894,0.027085852881292338,0.053088271647332985,2.23795187718046,4.386385679273702
03164000,drop_group_temperature_humidity,drop_group,precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,66.91843145482784,2.7597596211731563,63.92091851481231,69.35391643272217,0.13711184500980445,0.035586068530880734,0.5533473286494685,0.0495062014204678,-14.175389497167652,2.8940429596904336,77.55168623862751,1.5933479601829814,3.1229620019586437,0.020545626245704465,0.04026942744158075,0.02858241871666292,0.05602154068465932,1.6708764818236133,3.274917904374282
03164000,drop_month_cos,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin,6,3,67.09101911991208,1.1925424815482522,65.9081675245697,68.29302181515168,0.13488639159344432,0.015377389446810785,0.5454685935789575,0.014292561413514017,-13.489303938255597,3.1226383333701624,77.55168623862751,0.6885147227419477,1.3494888565742174,0.008878139936549918,0.017401154275637837,0.008251814179501576,0.01617355579182309,1.8028560823531077,3.533597921412091
03164000,drop_month_sin,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_cos,6,3,67.51263124725308,1.1072608883697226,66.55170559006652,68.72350018612593,0.12944986083841092,0.014277715186780966,0.5516259360068587,0.025546525907833934,-12.814060199612706,1.2309528645378196,77.55168623862751,0.6392773719634035,1.2529836490482709,0.008243242706500798,0.016156755704741566,0.014749293609747671,0.028908615475105433,0.7106909677006511,1.3929542966932762
03164000,drop_group_seasonal_time,drop_group,temp_c|precip_mm|soil_moisture_vwc,3,3,67.96503986533166,0.5065913370030802,67.51550630349824,68.51395856328047,0.12361622084912034,0.006532305892669977,0.5602878342093083,0.03262681783159668,-11.783890874428806,1.5103427161521215,77.55168623862751,0.2924806447878608,0.5732620637842072,0.0037714285655619903,0.007391999988501501,0.01883710205787323,0.036920720033431526,0.871996773739018,1.7091136765284751
03164000,reduced_nonredundant,reduced,precip_mm|temp_c|soil_moisture_vwc|doy_sin|doy_cos,5,3,69.38916847282951,1.4280285814209697,68.00121531144768,70.85415422707987,0.10525261489069149,0.018413894664094183,0.4795138879445271,0.024279581842004915,-19.7054752933981,3.1757254545554354,77.55168623862751,0.8244726858938763,1.6159664643519975,0.01063126704114419,0.02083728340064261,0.014017823112293088,0.027474933300094453,1.8335059460599274,3.5936716542774576
03164000,drop_precip_mm,drop_feature,temp_c|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,73.22750865662879,0.7076229350700028,72.70131700425108,74.03196570876857,0.055758653250854974,0.009124533190582526,0.48213278555641276,0.009401576748916757,-12.478738098311739,0.8116736291205446,77.55168623862751,0.4085462920474192,0.8007507324129416,0.005268051693812496,0.010325381319872493,0.005428002866794016,0.010638885618916271,0.46861998826686696,0.9184951770030593
03164000,group_seasonal_time,single_group,doy_sin|doy_cos|month_sin|month_cos,4,3,73.38000436701354,1.488241779540845,71.68363602498196,74.46612640909166,0.05379227807861775,0.019190321342098287,0.43216964513239975,0.044300447691286986,-20.16723603301619,3.6319998498232455,77.55168623862751,0.8592367920371545,1.6841041123928229,0.011079537192695867,0.021715892897683896,0.025576875399785478,0.050130675783579534,2.096936090992131,4.109994738344577
03164000,drop_group_precipitation,drop_group,temp_c|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,73.87077687148683,0.8715775628883632,72.94924325686668,74.68187109133304,0.04746395011727378,0.011238666819010309,0.4807460974995707,0.01588006093722154,-13.349410987184823,1.9384646040567781,77.55168623862751,0.5032055405532345,0.9862828594843397,0.006488647313288117,0.01271774873404471,0.009168357456852518,0.017969980615430935,1.1191730609667423,2.193579199494815
03164000,group_precipitation,single_group,precip_mm,1,3,76.23606140417245,0.6708876237198427,75.84379026873114,77.01071466469527,0.016964490371065177,0.008650845084857528,0.4839491409397321,0.008479145648945656,-13.168177900140149,0.4288466936067928,77.55168623862751,0.3873371501506396,0.7591808142952535,0.004994567738460245,0.009789352767382081,0.004895437022916819,0.009595056564916965,0.24759475399496278,0.48528571783012703
03164000,group_soil_moisture,single_group,soil_moisture_vwc,1,3,76.69057397723272,0.2894758787734165,76.35779404377182,76.88415624629228,0.011103720668885653,0.0037326832311897528,0.4701342386548073,0.0033621454923163274,-12.696271785817858,0.8917306702401104,77.55168623862751,0.1671289765337355,0.3275727940061216,0.002155065668327006,0.004223928709920932,0.0019411356050435186,0.0038046257858852964,0.5148409425077732,1.0090882473152356
03164000,single_precip_mm,single_feature,precip_mm,1,3,76.88064744869634,0.40090633206794846,76.54378527302937,77.3240672509271,0.008652794316636311,0.005169537266209184,0.4746285348709402,0.002627980391052785,-14.27457403512355,0.3109569837364582,77.55168623862751,0.23146337873925554,0.45366822232894083,0.0029846337322316746,0.005849882115174082,0.0015172651861993834,0.0029738397649507913,0.17953109826663824,0.35188095260261093
03164000,single_soil_moisture_vwc,single_feature,soil_moisture_vwc,1,3,76.91724360807378,0.13523497047920138,76.80258749821549,77.06638113743031,0.00818090052357523,0.0017438043843828438,0.47356797908480136,0.0012626036151129638,-12.822353186068979,0.7581252581194025,77.55168623862751,0.07807794661001802,0.1530327753556353,0.0010067859307374845,0.00197330042424547,0.0007289645370652644,0.0014287704926479181,0.43770382185469153,0.8578994908351953
03164000,single_doy_sin,single_feature,doy_sin,1,3,76.96256652785983,0.16212157635759986,76.80351359364133,77.12759170026943,0.007596478417696099,0.002090497115159401,0.4734022470909838,0.0016203696657932389,-15.268293476623484,0.8364111198283148,77.55168623862751,0.09360093575150676,0.18345783407295324,0.0012069490721774163,0.002365620181467736,0.0009355208627324304,0.0018336208909555637,0.4829021851860739,0.9464882829647049
03164000,single_month_sin,single_feature,month_sin,1,3,77.09812909509203,0.1420906971086862,76.9546067535652,77.2387435106361,0.005848449795661126,0.0018322064161373477,0.4703206615257514,0.004009866027879717,-15.15830846048153,1.1642850328353362,77.55168623862751,0.08203610222504155,0.16079076036108145,0.0010578248675678574,0.0020733367404330003,0.00231509723061069,0.004537590571996953,0.6722002771209337,1.31751254315703
03164000,single_temp_c,single_feature,temp_c,1,3,77.28116650170396,0.08945508545313213,77.20615446356514,77.38017136559279,0.0034882508691191547,0.0011534898825781412,0.47124068882092796,0.0021759752283605897,-13.855995356742232,0.5192371956030605,77.55168623862751,0.05164691766674682,0.10122795862682377,0.0006659676942139996,0.0013052966806594392,0.001256299883843944,0.0024623477723341304,0.2997817346546934,0.587572199923199
03164000,group_temperature_humidity,single_group,temp_c,1,3,77.34532155777578,0.1463126999020404,77.20615446356514,77.4978616963573,0.0026609954065569172,0.0018866475636884939,0.47153450298742666,0.0010990854915805851,-13.792268585707697,0.27424496965226924,77.55168623862751,0.08447367667430396,0.16556840628163574,0.0010892564787615036,0.0021349426983725468,0.000634557304426463,0.0012437323166758674,0.1583354070526384,0.31033739782317127
03164000,single_month_cos,single_feature,month_cos,1,3,77.4169794895542,0.18408789204934628,77.21128572178708,77.5662581236255,0.0017369931668386924,0.002373744543515225,0.47238470059231585,0.002425020449146007,-13.726377839616106,0.36723255443249264,77.55168623862751,0.10628319402924084,0.20831506029731206,0.0013704820511859206,0.0026861448203244044,0.0014000862091047943,0.0027441689698453967,0.21202181415679353,0.4155627557473153
03164000,single_doy_cos,single_feature,doy_cos,1,3,77.51607474503443,0.03360402038405954,77.47734227180894,77.53746009639121,0.0004591968959063812,0.0004333112794048062,0.47109389083158265,0.00045900882581196233,-13.77836507574311,0.10363286347468048,77.55168623862751,0.019401290214590448,0.038026528820597275,0.00025017238380726603,0.0004903378722622414,0.0002650088691429505,0.0005194173835201829,0.059832461623998516,0.11727162478303708
03479000,drop_doy_cos,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_sin|month_sin|month_cos,6,3,7.604243439223854,0.0752728581822996,7.555307765432038,7.690920423773771,0.040282392082051234,0.009500049278174714,0.6530751487564336,0.00743485060466152,-9.58943850804163,2.676701157607709,7.9234176558673495,0.0434588049342232,0.08517925767107748,0.005484856008068881,0.010750317775815007,0.004292512997985981,0.008413325476052523,1.545394133884994,3.028972502414588
03479000,drop_doy_sin,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_cos|month_sin|month_cos,6,3,7.629354284859101,0.06433806989302293,7.555732312155405,7.674781598094938,0.03711319834194186,0.008119989717490162,0.6478966651194843,0.003667505232580808,-8.741114421527854,1.2630490925306475,7.9234176558673495,0.037145601971877745,0.07280537986488038,0.004688078249209938,0.00918863336845148,0.002117435133284891,0.004150172861238386,0.7292217335722819,1.4292745978016725
03479000,drop_temp_c,drop_feature,precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,7.656307276286275,0.10127398530844228,7.552959190512139,7.755371191249251,0.033711510762439424,0.01278160381126044,0.6583687176242639,0.004925434934394967,-9.681194983292023,1.0226025463349107,7.9234176558673495,0.05847056267973536,0.1146023028522813,0.007379462401106362,0.01446374630616847,0.002843701185248921,0.0055736543230878845,0.5903998554004575,1.1571837165848966
03479000,all_eligible_era5,all,temp_c|precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,7,3,7.662188098968652,0.02564265738285129,7.638035138981247,7.689097709803125,0.03296930292514048,0.0032363127247069167,0.6571292306327298,0.04261784151663738,-8.665324784474256,5.394219119985706,7.9234176558673495,0.014804795142726538,0.029017398479744015,0.0018684860227913497,0.0036622326046710455,0.0246054222719114,0.048226627652946344,3.114353860991574,6.104133567543485
03479000,reduced_nonredundant,reduced,precip_mm|temp_c|soil_moisture_vwc|doy_sin|doy_cos,5,3,7.667252675019575,0.003463595745424177,7.664353152272725,7.67108803304124,0.03233011207708869,0.0004371340620747587,0.6497655931225784,0.015922516397494736,-9.148446118314256,1.1820768405420647,7.9234176558673495,0.001999707935984691,0.0039194275545299945,0.00025237946841081654,0.0004946637580852004,0.009192869128269816,0.01801802349140884,0.6824723820897834,1.3376458688959756
03479000,drop_group_precipitation,drop_group,temp_c|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,7.6714220793445485,0.05629390498758299,7.620104114541122,7.731633248436495,0.03180389920960388,0.007104750428736639,0.6575970015272746,0.01985005612747136,-8.35218629659795,1.6683566941971248,7.9234176558673495,0.03250130119831626,0.06370255034869987,0.004101929572556208,0.008039781962210167,0.011460435248624772,0.022462453087304553,0.9632261864990243,1.8879233255380874
03479000,drop_month_sin,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_cos,6,3,7.672336435507325,0.043770885638046514,7.625207349086601,7.711713231542629,0.03168849999647524,0.005524243140917057,0.6429724375462696,0.030491073782469617,-9.328562290272941,2.949815559911829,7.9234176558673495,0.025271132605794482,0.04953141990735718,0.003189423264477407,0.006251269598375717,0.017604029656189575,0.03450389812613157,1.7030768075748413,3.3380305428466888
03479000,group_seasonal_time,single_group,doy_sin|doy_cos|month_sin|month_cos,4,3,7.68782995219885,0.06946211534509596,7.617356588754781,7.756234604191547,0.029733091691063935,0.008766686089513264,0.6518235845480688,0.013761560086315093,-9.326796924884313,2.7435390337373784,7.9234176558673495,0.040103970992971985,0.07860378314622508,0.005061448573681431,0.009920439204415604,0.007945240420303229,0.015572671223794328,1.5839829996605213,3.1046066793346214
03479000,drop_group_temperature_humidity,drop_group,precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,7.688321744960088,0.03443434294942116,7.651755379405794,7.720128967702078,0.029671023429286403,0.004345895224129995,0.6349869992996269,0.019780719447808362,-10.548109016722234,2.8062875651043298,7.9234176558673495,0.0198806771712162,0.03896612725558375,0.0025091037775213615,0.0049178434039418685,0.011420403697956624,0.02238399124799498,1.6202108811364844,3.1756133270275093
03479000,drop_precip_mm,drop_feature,temp_c|soil_moisture_vwc|doy_sin|doy_cos|month_sin|month_cos,6,3,7.6910231571695915,0.030879572232209274,7.660194864911412,7.721953755166858,0.029330083152396786,0.0038972541362050474,0.6630430765974984,0.017096619999179594,-8.236760666512629,2.7680700983376654,7.9234176558673495,0.017828329340726517,0.03494352550782397,0.002250080724638367,0.004410158220291199,0.00987073815875908,0.019346646791167797,1.598146016411005,3.13236619216557
03479000,drop_group_soil_moisture,drop_group,temp_c|precip_mm|doy_sin|doy_cos|month_sin|month_cos,6,3,7.722265909480142,0.07074523439939608,7.668022961093181,7.80228506890599,0.025386992725071462,0.008928626190367335,0.6284486327728454,0.042049830065441884,-11.165662360488847,1.9311940416419686,7.9234176558673495,0.0408447801243745,0.08005576904377402,0.005154944734502124,0.010103691679624162,0.024277480707660892,0.047583862187015345,1.114975399799392,2.1853517836068086
03479000,drop_soil_moisture_vwc,drop_feature,temp_c|precip_mm|doy_sin|doy_cos|month_sin|month_cos,6,3,7.723141686988964,0.05115876849709647,7.6655013844685085,7.763160777402176,0.025276462453052522,0.006456654277111481,0.6464127361062949,0.028747462403063653,-10.169726083760642,1.5657465161644952,7.9234176558673495,0.029536528763208395,0.057891596375888456,0.0037277510849546627,0.0073063921265111385,0.016597355156927448,0.0325308161075778,0.9039841725902901,1.7718089782769686
03479000,drop_month_cos,drop_feature,temp_c|precip_mm|soil_moisture_vwc|doy_sin|doy_cos|month_sin,6,3,7.763303453067849,0.29838644509620327,7.54692986428982,8.103699900952657,0.02020771966765315,0.03765880558817272,0.6111135265492571,0.06856355030712714,-10.817038092795974,2.721492697287601,7.9234176558673495,0.17227349439882844,0.33765604902170376,0.021742321543691306,0.04261495022563496,0.039585184226416305,0.07758696108377595,1.5712545413765973,3.0796589010981306
03479000,single_doy_sin,single_feature,doy_sin,1,3,7.803070165180614,0.01146056027988628,7.789836651163726,7.809691612874546,0.01518883591825019,0.0014464162786370185,0.6713543878247608,0.0007641507124825912,-7.065614026073565,0.7003749899164884,7.9234176558673495,0.0066167575626562775,0.012968844822806304,0.0008350888278313394,0.0016367741025494252,0.00044118261955326837,0.000864717934324406,0.404361688961966,0.7925489103654534
